"SUBJECT","Subject","LOCATION","Country","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"B6BLTT02","Current account as a % of GDP, s.a.","ISR","Israel","ST","Level, ratio or index","A","Annual","2000","2000","PC","Percentage","0","Units",,,-1.49950724125142,,
"B6BLTT02","Current account as a % of GDP, s.a.","ISR","Israel","ST","Level, ratio or index","A","Annual","2001","2001","PC","Percentage","0","Units",,,-1.45518785788608,,
"B6BLTT02","Current account as a % of GDP, s.a.","ISR","Israel","ST","Level, ratio or index","A","Annual","2002","2002","PC","Percentage","0","Units",,,-0.91146083850132,,
"B6BLTT02","Current account as a % of GDP, s.a.","ISR","Israel","ST","Level, ratio or index","A","Annual","2003","2003","PC","Percentage","0","Units",,,0.607693300446639,,
"B6BLTT02","Current account as a % of GDP, s.a.","ISR","Israel","ST","Level, ratio or index","A","Annual","2004","2004","PC","Percentage","0","Units",,,1.49337458698164,,
"B6BLTT02","Current account as a % of GDP, s.a.","ISR","Israel","ST","Level, ratio or index","A","Annual","2005","2005","PC","Percentage","0","Units",,,3.05190387689809,,
"B6BLTT02","Current account as a % of GDP, s.a.","ISR","Israel","ST","Level, ratio or index","A","Annual","2006","2006","PC","Percentage","0","Units",,,4.05043586920135,,
"B6BLTT02","Current account as a % of GDP, s.a.","ISR","Israel","ST","Level, ratio or index","A","Annual","2007","2007","PC","Percentage","0","Units",,,3.19912738002189,,
"B6BLTT02","Current account as a % of GDP, s.a.","ISR","Israel","ST","Level, ratio or index","A","Annual","2008","2008","PC","Percentage","0","Units",,,1.01506498007475,,
"B6BLTT02","Current account as a % of GDP, s.a.","ISR","Israel","ST","Level, ratio or index","A","Annual","2009","2009","PC","Percentage","0","Units",,,3.25938442531631,,
"B6BLTT02","Current account as a % of GDP, s.a.","ISR","Israel","ST","Level, ratio or index","A","Annual","2010","2010","PC","Percentage","0","Units",,,3.73585157208614,,
"B6BLTT02","Current account as a % of GDP, s.a.","ISR","Israel","ST","Level, ratio or index","A","Annual","2011","2011","PC","Percentage","0","Units",,,2.15753943789848,,
"B6BLTT02","Current account as a % of GDP, s.a.","ISR","Israel","ST","Level, ratio or index","A","Annual","2012","2012","PC","Percentage","0","Units",,,0.483249368641206,,
"B6BLTT02","Current account as a % of GDP, s.a.","ISR","Israel","ST","Level, ratio or index","A","Annual","2013","2013","PC","Percentage","0","Units",,,3.06021252884379,,
"B6BLTT02","Current account as a % of GDP, s.a.","ISR","Israel","ST","Level, ratio or index","A","Annual","2014","2014","PC","Percentage","0","Units",,,3.95903838954333,,
"B6BLTT02","Current account as a % of GDP, s.a.","ISR","Israel","ST","Level, ratio or index","A","Annual","2015","2015","PC","Percentage","0","Units",,,4.90556916888303,,
"B6BLTT02","Current account as a % of GDP, s.a.","ISR","Israel","ST","Level, ratio or index","A","Annual","2016","2016","PC","Percentage","0","Units",,,3.51235405854595,,
"B6BLTT02","Current account as a % of GDP, s.a.","BEL","Belgium","ST","Level, ratio or index","A","Annual","2003","2003","PC","Percentage","0","Units",,,3.52505915273177,,
"B6BLTT02","Current account as a % of GDP, s.a.","BEL","Belgium","ST","Level, ratio or index","A","Annual","2004","2004","PC","Percentage","0","Units",,,3.2675290779818,,
"B6BLTT02","Current account as a % of GDP, s.a.","BEL","Belgium","ST","Level, ratio or index","A","Annual","2005","2005","PC","Percentage","0","Units",,,2.09420471146699,,
"B6BLTT02","Current account as a % of GDP, s.a.","BEL","Belgium","ST","Level, ratio or index","A","Annual","2006","2006","PC","Percentage","0","Units",,,1.90045071092263,,
"B6BLTT02","Current account as a % of GDP, s.a.","BEL","Belgium","ST","Level, ratio or index","A","Annual","2007","2007","PC","Percentage","0","Units",,,1.96623749954111,,
"B6BLTT02","Current account as a % of GDP, s.a.","BEL","Belgium","ST","Level, ratio or index","A","Annual","2008","2008","PC","Percentage","0","Units",,,-0.997502416140193,,
"B6BLTT02","Current account as a % of GDP, s.a.","BEL","Belgium","ST","Level, ratio or index","A","Annual","2009","2009","PC","Percentage","0","Units",,,-1.08740733246036,,
"B6BLTT02","Current account as a % of GDP, s.a.","BEL","Belgium","ST","Level, ratio or index","A","Annual","2010","2010","PC","Percentage","0","Units",,,1.75475341799848,,
"B6BLTT02","Current account as a % of GDP, s.a.","BEL","Belgium","ST","Level, ratio or index","A","Annual","2011","2011","PC","Percentage","0","Units",,,-1.07090105951092,,
"B6BLTT02","Current account as a % of GDP, s.a.","BEL","Belgium","ST","Level, ratio or index","A","Annual","2012","2012","PC","Percentage","0","Units",,,-0.0510758699460077,,
"B6BLTT02","Current account as a % of GDP, s.a.","BEL","Belgium","ST","Level, ratio or index","A","Annual","2013","2013","PC","Percentage","0","Units",,,-0.324602858340296,,
"B6BLTT02","Current account as a % of GDP, s.a.","BEL","Belgium","ST","Level, ratio or index","A","Annual","2014","2014","PC","Percentage","0","Units",,,-0.865335055578906,,
"B6BLTT02","Current account as a % of GDP, s.a.","BEL","Belgium","ST","Level, ratio or index","A","Annual","2015","2015","PC","Percentage","0","Units",,,-0.151215644277132,,
"B6BLTT02","Current account as a % of GDP, s.a.","BEL","Belgium","ST","Level, ratio or index","A","Annual","2016","2016","PC","Percentage","0","Units",,,0.112721899475927,,
"B6BLTT02","Current account as a % of GDP, s.a.","DNK","Denmark","ST","Level, ratio or index","A","Annual","2005","2005","PC","Percentage","0","Units",,,4.19677210953912,,
"B6BLTT02","Current account as a % of GDP, s.a.","DNK","Denmark","ST","Level, ratio or index","A","Annual","2006","2006","PC","Percentage","0","Units",,,3.33087456428921,,
"B6BLTT02","Current account as a % of GDP, s.a.","DNK","Denmark","ST","Level, ratio or index","A","Annual","2007","2007","PC","Percentage","0","Units",,,1.43425283356617,,
"B6BLTT02","Current account as a % of GDP, s.a.","DNK","Denmark","ST","Level, ratio or index","A","Annual","2008","2008","PC","Percentage","0","Units",,,2.91277414310174,,
"B6BLTT02","Current account as a % of GDP, s.a.","DNK","Denmark","ST","Level, ratio or index","A","Annual","2009","2009","PC","Percentage","0","Units",,,3.46519313294445,,
"B6BLTT02","Current account as a % of GDP, s.a.","DNK","Denmark","ST","Level, ratio or index","A","Annual","2010","2010","PC","Percentage","0","Units",,,6.55310623016086,,
"B6BLTT02","Current account as a % of GDP, s.a.","DNK","Denmark","ST","Level, ratio or index","A","Annual","2011","2011","PC","Percentage","0","Units",,,6.58606698100832,,
"B6BLTT02","Current account as a % of GDP, s.a.","DNK","Denmark","ST","Level, ratio or index","A","Annual","2012","2012","PC","Percentage","0","Units",,,6.27821415268727,,
"B6BLTT02","Current account as a % of GDP, s.a.","DNK","Denmark","ST","Level, ratio or index","A","Annual","2013","2013","PC","Percentage","0","Units",,,7.7570757691545,,
"B6BLTT02","Current account as a % of GDP, s.a.","DNK","Denmark","ST","Level, ratio or index","A","Annual","2014","2014","PC","Percentage","0","Units",,,8.89282768604341,,
"B6BLTT02","Current account as a % of GDP, s.a.","DNK","Denmark","ST","Level, ratio or index","A","Annual","2015","2015","PC","Percentage","0","Units",,,9.15498752420546,,
"B6BLTT02","Current account as a % of GDP, s.a.","DNK","Denmark","ST","Level, ratio or index","A","Annual","2016","2016","PC","Percentage","0","Units",,,7.86878238206391,,
"B6BLTT02","Current account as a % of GDP, s.a.","DEU","Germany","ST","Level, ratio or index","A","Annual","1991","1991","PC","Percentage","0","Units",,,-1.42931563315927,,
"B6BLTT02","Current account as a % of GDP, s.a.","DEU","Germany","ST","Level, ratio or index","A","Annual","1992","1992","PC","Percentage","0","Units",,,-1.18814709745277,,
"B6BLTT02","Current account as a % of GDP, s.a.","DEU","Germany","ST","Level, ratio or index","A","Annual","1993","1993","PC","Percentage","0","Units",,,-1.03595940097639,,
"B6BLTT02","Current account as a % of GDP, s.a.","DEU","Germany","ST","Level, ratio or index","A","Annual","1994","1994","PC","Percentage","0","Units",,,-1.49613486514758,,
"B6BLTT02","Current account as a % of GDP, s.a.","DEU","Germany","ST","Level, ratio or index","A","Annual","1995","1995","PC","Percentage","0","Units",,,-1.24178507369597,,
"B6BLTT02","Current account as a % of GDP, s.a.","DEU","Germany","ST","Level, ratio or index","A","Annual","1996","1996","PC","Percentage","0","Units",,,-0.673953990140568,,
"B6BLTT02","Current account as a % of GDP, s.a.","DEU","Germany","ST","Level, ratio or index","A","Annual","1997","1997","PC","Percentage","0","Units",,,-0.512240148057779,,
"B6BLTT02","Current account as a % of GDP, s.a.","DEU","Germany","ST","Level, ratio or index","A","Annual","1998","1998","PC","Percentage","0","Units",,,-0.715073623119723,,
"B6BLTT02","Current account as a % of GDP, s.a.","DEU","Germany","ST","Level, ratio or index","A","Annual","1999","1999","PC","Percentage","0","Units",,,-1.41814986427565,,
"B6BLTT02","Current account as a % of GDP, s.a.","DEU","Germany","ST","Level, ratio or index","A","Annual","2000","2000","PC","Percentage","0","Units",,,-1.74723982061411,,
"B6BLTT02","Current account as a % of GDP, s.a.","DEU","Germany","ST","Level, ratio or index","A","Annual","2001","2001","PC","Percentage","0","Units",,,-0.365389663254195,,
"B6BLTT02","Current account as a % of GDP, s.a.","DEU","Germany","ST","Level, ratio or index","A","Annual","2002","2002","PC","Percentage","0","Units",,,1.88047024916478,,
"B6BLTT02","Current account as a % of GDP, s.a.","DEU","Germany","ST","Level, ratio or index","A","Annual","2003","2003","PC","Percentage","0","Units",,,1.40615961161477,,
"B6BLTT02","Current account as a % of GDP, s.a.","DEU","Germany","ST","Level, ratio or index","A","Annual","2004","2004","PC","Percentage","0","Units",,,4.47132828322571,,
"B6BLTT02","Current account as a % of GDP, s.a.","DEU","Germany","ST","Level, ratio or index","A","Annual","2005","2005","PC","Percentage","0","Units",,,4.60402656721958,,
"B6BLTT02","Current account as a % of GDP, s.a.","DEU","Germany","ST","Level, ratio or index","A","Annual","2006","2006","PC","Percentage","0","Units",,,5.671647368288,,
"B6BLTT02","Current account as a % of GDP, s.a.","DEU","Germany","ST","Level, ratio or index","A","Annual","2007","2007","PC","Percentage","0","Units",,,6.74325860532826,,
"B6BLTT02","Current account as a % of GDP, s.a.","DEU","Germany","ST","Level, ratio or index","A","Annual","2008","2008","PC","Percentage","0","Units",,,5.59530233205106,,
"B6BLTT02","Current account as a % of GDP, s.a.","DEU","Germany","ST","Level, ratio or index","A","Annual","2009","2009","PC","Percentage","0","Units",,,5.73679924511258,,
"B6BLTT02","Current account as a % of GDP, s.a.","DEU","Germany","ST","Level, ratio or index","A","Annual","2010","2010","PC","Percentage","0","Units",,,5.62541312302324,,
"B6BLTT02","Current account as a % of GDP, s.a.","DEU","Germany","ST","Level, ratio or index","A","Annual","2011","2011","PC","Percentage","0","Units",,,6.09693970162574,,
"B6BLTT02","Current account as a % of GDP, s.a.","DEU","Germany","ST","Level, ratio or index","A","Annual","2012","2012","PC","Percentage","0","Units",,,7.01675750048342,,
"B6BLTT02","Current account as a % of GDP, s.a.","DEU","Germany","ST","Level, ratio or index","A","Annual","2013","2013","PC","Percentage","0","Units",,,6.69614101903725,,
"B6BLTT02","Current account as a % of GDP, s.a.","DEU","Germany","ST","Level, ratio or index","A","Annual","2014","2014","PC","Percentage","0","Units",,,7.42156392256893,,
"B6BLTT02","Current account as a % of GDP, s.a.","DEU","Germany","ST","Level, ratio or index","A","Annual","2015","2015","PC","Percentage","0","Units",,,8.54653622433004,,
"B6BLTT02","Current account as a % of GDP, s.a.","DEU","Germany","ST","Level, ratio or index","A","Annual","2016","2016","PC","Percentage","0","Units",,,8.36188958560841,,
"B6BLTT02","Current account as a % of GDP, s.a.","ESP","Spain","ST","Level, ratio or index","A","Annual","1995","1995","PC","Percentage","0","Units",,,-0.961343597434793,,
"B6BLTT02","Current account as a % of GDP, s.a.","ESP","Spain","ST","Level, ratio or index","A","Annual","1996","1996","PC","Percentage","0","Units",,,-0.756473709000879,,
"B6BLTT02","Current account as a % of GDP, s.a.","ESP","Spain","ST","Level, ratio or index","A","Annual","1997","1997","PC","Percentage","0","Units",,,-0.72319247399209,,
"B6BLTT02","Current account as a % of GDP, s.a.","ESP","Spain","ST","Level, ratio or index","A","Annual","1998","1998","PC","Percentage","0","Units",,,-1.6535806808038,,
"B6BLTT02","Current account as a % of GDP, s.a.","ESP","Spain","ST","Level, ratio or index","A","Annual","1999","1999","PC","Percentage","0","Units",,,-3.2817027203927,,
"B6BLTT02","Current account as a % of GDP, s.a.","ESP","Spain","ST","Level, ratio or index","A","Annual","2000","2000","PC","Percentage","0","Units",,,-4.39511469146846,,
"B6BLTT02","Current account as a % of GDP, s.a.","ESP","Spain","ST","Level, ratio or index","A","Annual","2001","2001","PC","Percentage","0","Units",,,-4.39319508633009,,
"B6BLTT02","Current account as a % of GDP, s.a.","ESP","Spain","ST","Level, ratio or index","A","Annual","2002","2002","PC","Percentage","0","Units",,,-3.73687773104706,,
"B6BLTT02","Current account as a % of GDP, s.a.","ESP","Spain","ST","Level, ratio or index","A","Annual","2003","2003","PC","Percentage","0","Units",,,-3.88328396537026,,
"B6BLTT02","Current account as a % of GDP, s.a.","ESP","Spain","ST","Level, ratio or index","A","Annual","2004","2004","PC","Percentage","0","Units",,,-5.57638520135949,,
"B6BLTT02","Current account as a % of GDP, s.a.","ESP","Spain","ST","Level, ratio or index","A","Annual","2005","2005","PC","Percentage","0","Units",,,-7.49218310805962,,
"B6BLTT02","Current account as a % of GDP, s.a.","ESP","Spain","ST","Level, ratio or index","A","Annual","2006","2006","PC","Percentage","0","Units",,,-8.97747454972545,,
"B6BLTT02","Current account as a % of GDP, s.a.","ESP","Spain","ST","Level, ratio or index","A","Annual","2007","2007","PC","Percentage","0","Units",,,-9.63396700984764,,
"B6BLTT02","Current account as a % of GDP, s.a.","ESP","Spain","ST","Level, ratio or index","A","Annual","2008","2008","PC","Percentage","0","Units",,,-9.24744182561918,,
"B6BLTT02","Current account as a % of GDP, s.a.","ESP","Spain","ST","Level, ratio or index","A","Annual","2009","2009","PC","Percentage","0","Units",,,-4.27804932984088,,
"B6BLTT02","Current account as a % of GDP, s.a.","ESP","Spain","ST","Level, ratio or index","A","Annual","2010","2010","PC","Percentage","0","Units",,,-3.92161385563636,,
"B6BLTT02","Current account as a % of GDP, s.a.","ESP","Spain","ST","Level, ratio or index","A","Annual","2011","2011","PC","Percentage","0","Units",,,-3.17906581448067,,
"B6BLTT02","Current account as a % of GDP, s.a.","ESP","Spain","ST","Level, ratio or index","A","Annual","2012","2012","PC","Percentage","0","Units",,,-0.219131627584515,,
"B6BLTT02","Current account as a % of GDP, s.a.","ESP","Spain","ST","Level, ratio or index","A","Annual","2013","2013","PC","Percentage","0","Units",,,1.5203603161384,,
"B6BLTT02","Current account as a % of GDP, s.a.","ESP","Spain","ST","Level, ratio or index","A","Annual","2014","2014","PC","Percentage","0","Units",,,1.07709873710669,,
"B6BLTT02","Current account as a % of GDP, s.a.","ESP","Spain","ST","Level, ratio or index","A","Annual","2015","2015","PC","Percentage","0","Units",,,1.12857425721449,"P","Provisional value"
"B6BLTT02","Current account as a % of GDP, s.a.","ESP","Spain","ST","Level, ratio or index","A","Annual","2016","2016","PC","Percentage","0","Units",,,1.92011769923527,"P","Provisional value"
"B6BLTT02","Current account as a % of GDP, s.a.","JPN","Japan","ST","Level, ratio or index","A","Annual","1996","1996","PC","Percentage","0","Units",,,1.43470081816544,,
"B6BLTT02","Current account as a % of GDP, s.a.","JPN","Japan","ST","Level, ratio or index","A","Annual","1997","1997","PC","Percentage","0","Units",,,2.15788784922875,,
"B6BLTT02","Current account as a % of GDP, s.a.","JPN","Japan","ST","Level, ratio or index","A","Annual","1998","1998","PC","Percentage","0","Units",,,2.85002809414271,,
"B6BLTT02","Current account as a % of GDP, s.a.","JPN","Japan","ST","Level, ratio or index","A","Annual","1999","1999","PC","Percentage","0","Units",,,2.51042377527476,,
